market,group,arm,agent,state,seed,NetWorth,Sharpe,Sortino,MaxDD,CAGR,Calmar
DAX,Developed,A,PPO,+RetFore,4,13758.262053608256,1.0501698822825078,1.4532131558989132,-0.1445205511699489,0.1361232065819853,0.941895152482288
DAX,Developed,A,PPO,+VolFore,0,13560.943068701285,1.0702506471915982,1.4187078710393717,-0.1425083030423181,0.1295773022928399,0.9092614221464164
DAX,Developed,A,PPO,+VolFore,1,13708.096209445404,1.0777212296539342,1.48105708914927,-0.140840349470386,0.1344643620067045,0.9547289715723344
DAX,Developed,A,PPO,+VolFore,2,13487.58034763694,1.0406047379783414,1.3691836346607933,-0.1521793837872732,0.1271289844707239,0.8353890080643128
DAX,Developed,A,PPO,+VolFore,3,14155.232199327487,1.05165828921074,1.4793836095521782,-0.1493230583218916,0.1491237458368339,0.9986652263334528
DAX,Developed,A,PPO,+VolFore,4,13776.119131044425,1.056125350098667,1.467610724600395,-0.1386889093954176,0.1367128143648273,0.9857516001806458
DAX,Developed,B,VTrule,-,-1,14160.24116725835,1.0705799676325416,1.5594251760910791,-0.1149349035025475,0.1492863800625017,1.2988776734640393
DAX,Developed,B,Q-Learning,Baseline,0,12219.9171649661,0.7101798678540037,0.9823855292058414,-0.1237743527606758,0.0834959811310294,0.6745822480025294
DAX,Developed,B,Q-Learning,Baseline,1,11682.706309675352,0.5976344682147582,0.8361472181757834,-0.113270486383885,0.0641856139061316,0.5666578819837808
DAX,Developed,B,Q-Learning,Baseline,2,12248.439043355776,0.7221276050069627,1.0126772012760397,-0.130183057829671,0.0845068465279235,0.6491385894302887
DAX,Developed,B,Q-Learning,Baseline,3,12545.392577014834,0.8161819126936183,1.166083297221058,-0.0972194486705239,0.0949485238006275,0.9766412492363622
DAX,Developed,B,Q-Learning,Baseline,4,12633.759769325625,0.7760514221043348,1.0725609982014597,-0.1213202962498204,0.0980270668971121,0.8080022051252552
DAX,Developed,B,Q-Learning,+VolFore,0,11420.35062831295,0.4929057835846105,0.6983869648988773,-0.1161724563199448,0.0545611675932151,0.4696566580505218
DAX,Developed,B,Q-Learning,+VolFore,1,12302.466693951454,0.7429152136150541,1.029966902105104,-0.1110864896130478,0.0864178166480575,0.7779327346493923
DAX,Developed,B,Q-Learning,+VolFore,2,11430.564962403583,0.5010680236607568,0.6881071427174769,-0.1208322916027932,0.0549383451974581,0.4546660869231866
DAX,Developed,B,Q-Learning,+VolFore,3,12066.74141966192,0.7052158921240977,1.011494640414457,-0.1034282304931362,0.0780427978518383,0.754559925070582
DAX,Developed,B,Q-Learning,+VolFore,4,12694.207861543038,0.8228465226246601,1.1813914513369228,-0.1145396125627798,0.1001255272959016,0.8741563294545641
DAX,Developed,B,PPO,Baseline,0,14363.803228026143,1.013272465002675,1.4325591936069662,-0.1526850089805224,0.1558667711327617,1.0208387331045987
DAX,Developed,B,PPO,Baseline,1,14687.166668234013,1.0638984051334504,1.5158248762664588,-0.1526850089805226,0.1662058329781199,1.0885537099338525
DAX,Developed,B,PPO,Baseline,2,14687.166668234013,1.0638984051334504,1.5158248762664588,-0.1526850089805226,0.1662058329781199,1.0885537099338525
DAX,Developed,B,PPO,Baseline,3,14613.97262555109,1.0534592735760575,1.4997516273446394,-0.1526850089805224,0.1638776159939237,1.0733052123915832
DAX,Developed,B,PPO,Baseline,4,14569.293597685908,1.049199091199733,1.494716630276962,-0.1502450816260258,0.1624529878211842,1.081253283381773
DAX,Developed,B,PPO,+VolFore,0,14687.166668234013,1.0638984051334504,1.5158248762664588,-0.1526850089805226,0.1662058329781199,1.0885537099338525
DAX,Developed,B,PPO,+VolFore,1,14108.568166319808,0.9982874613388704,1.4027166437536056,-0.1512846381186579,0.1476069675093474,0.9756903896124492
DAX,Developed,B,PPO,+VolFore,2,14610.907057850982,1.058708835334499,1.5025571970556435,-0.1526850089805226,0.1637799513745348,1.0726655646616552
DAX,Developed,B,PPO,+VolFore,3,14425.187663884864,1.0292730188075845,1.4636097661319851,-0.1526850089805224,0.1578401056299934,1.033762952125148
DAX,Developed,B,PPO,+VolFore,4,14687.166668234013,1.0638984051334504,1.5158248762664588,-0.1526850089805226,0.1662058329781199,1.0885537099338525
DSE,Frontier,A,VTrule,-,-1,7917.047193046781,-0.8020430880851379,-1.3969069196646555,-0.2841082079964175,-0.1172391129011267,-0.4126565498670578
DSE,Frontier,A,Q-Learning,Baseline,0,9501.395232026156,-0.572956457467012,-0.5048562804822987,-0.0880852644531186,-0.0269375314980411,-0.3058120068660539
DSE,Frontier,A,Q-Learning,Baseline,1,9290.722960173429,-0.6658595814541101,-0.734028965735744,-0.084988681982542,-0.0385168279846871,-0.4531994976948329
DSE,Frontier,A,Q-Learning,Baseline,2,9032.09330408946,-1.041190601302171,-0.9957390620360428,-0.1193453325781758,-0.0529007125357643,-0.4432574897779858
DSE,Frontier,A,Q-Learning,Baseline,3,9606.376468711664,-0.2929713688745753,-0.3261073443136512,-0.1150688291679213,-0.0212120787748332,-0.1843425272337987
DSE,Frontier,A,Q-Learning,Baseline,4,9262.47113896218,-0.843389616681989,-0.8060064054676969,-0.0876433744258915,-0.0400789152495928,-0.4572954374665824
DSE,Frontier,A,Q-Learning,+RetFore,0,8664.975613081468,-1.3675691406343509,-1.6537204425514531,-0.1425936220207596,-0.0736521649966852,-0.5165179476642089
DSE,Frontier,A,Q-Learning,+RetFore,1,8750.512395713322,-1.1537039489313372,-1.3853018382885216,-0.1439818815308108,-0.0687811134755411,-0.4777067277061865
DSE,Frontier,A,Q-Learning,+RetFore,2,8845.884153264793,-1.0383032014684417,-1.2070516154377775,-0.1564648357278277,-0.0633760854395778,-0.4050500238239866
DSE,Frontier,A,Q-Learning,+RetFore,3,8426.390912838266,-1.4252225560085954,-1.8957647950069303,-0.1651585766010139,-0.0873585746387459,-0.5289375607132758
DSE,Frontier,A,Q-Learning,+RetFore,4,8773.975869240949,-1.4083415013616976,-1.565807230738853,-0.1315785601668395,-0.0674488257731281,-0.5126125843533437
DSE,Frontier,A,Q-Learning,+VolFore,0,9602.95124801866,-0.3885637800596365,-0.4870260678892538,-0.0761092251189817,-0.0213984213929331,-0.2811541092318281
DSE,Frontier,A,Q-Learning,+VolFore,1,9160.965702764312,-1.128034471847982,-0.9676002589817936,-0.104041777595725,-0.0457097168707472,-0.4393400221199798
DSE,Frontier,A,Q-Learning,+VolFore,2,9221.523800613995,-0.7421999514012327,-0.6984453443204603,-0.0883555248630352,-0.0423469048535573,-0.4792785161847241
DSE,Frontier,A,Q-Learning,+VolFore,3,9222.706592243829,-0.8372205178775601,-0.7959904868893074,-0.1013420959878848,-0.0422813266782373,-0.417213856351212
DSE,Frontier,A,Q-Learning,+VolFore,4,8915.174678216996,-1.433237741093335,-1.3000409638105124,-0.1151319728751284,-0.059466183344945,-0.5165045109487114
DSE,Frontier,A,PPO,Baseline,0,8588.495006984213,-0.7209766834880073,-1.2918807579647718,-0.1918064559341588,-0.0780265086906873,-0.4067981357054252
DSE,Frontier,A,PPO,Baseline,1,8694.192296182015,-0.630232464641425,-1.141562798191933,-0.1908457545286037,-0.0719858567052706,-0.3771939118200523
DSE,Frontier,A,PPO,Baseline,2,8344.992570117583,-0.7644358152340407,-1.3448161352670045,-0.2305660238301679,-0.0920760964983018,-0.3993480694524385
DSE,Frontier,A,PPO,Baseline,3,8513.72470572083,-0.6969559042812451,-1.2446996063398574,-0.2161956439447148,-0.082320617576417,-0.3807690852322962
DSE,Frontier,A,PPO,Baseline,4,8178.390187046127,-0.9231805752408806,-1.575582474706124,-0.2422594758042317,-0.1017990693898012,-0.4202067599272944
DSE,Frontier,A,PPO,+RetFore,0,8560.191670851853,-0.7102773637245264,-1.2668859378291777,-0.2192574863716248,-0.0796499309401531,-0.363271203450674
DSE,Frontier,A,PPO,+RetFore,1,8147.8959545013795,-0.8452505964043225,-1.4536594824491331,-0.2538764798016306,-0.1035886853077272,-0.4080278936759303
DSE,Frontier,A,PPO,+RetFore,2,8199.35426471067,-0.8100013448026884,-1.4158616871966845,-0.2531905175395663,-0.1005705534955001,-0.3972129543887309
DSE,Frontier,A,PPO,+RetFore,3,8488.703638480747,-0.7038415418629433,-1.2064693781372051,-0.2424677588528258,-0.0837615165250758,-0.3454542448077489
DSE,Frontier,A,PPO,+RetFore,4,8287.31350763836,-0.732744941555417,-1.2870952284581667,-0.243322312251856,-0.0954319392375524,-0.3922038154001321
DSE,Frontier,A,PPO,+VolFore,0,8360.626249676636,-0.8257051980130872,-1.429600096348295,-0.226038006532705,-0.091168372615448,-0.4033320502755971
DSE,Frontier,A,PPO,+VolFore,1,8741.92945810414,-0.590151847486064,-1.0250569547414703,-0.1905372786902429,-0.0692688801217047,-0.3635450269758069
DSE,Frontier,A,PPO,+VolFore,2,7993.531847282361,-0.9079312986356592,-1.542266616466491,-0.2615068238956406,-0.1126961582201564,-0.4309492063759647
DSE,Frontier,A,PPO,+VolFore,3,8655.403606237722,-0.6339245874001672,-1.1433491354043126,-0.1926502299262343,-0.0741986523827774,-0.3851469702932768
DSE,Frontier,A,PPO,+VolFore,4,8347.310227789356,-0.7536804356917606,-1.3344592035442426,-0.2293606526786331,-0.0919414784715786,-0.4008598571612927
DSE,Frontier,B,VTrule,-,-1,7917.047193046781,-0.8020430880851379,-1.3969069196646555,-0.2841082079964175,-0.1172391129011267,-0.4126565498670578
DSE,Frontier,B,Q-Learning,Baseline,0,7318.9845393039,-1.216585533609699,-2.034788550406565,-0.3096281028022061,-0.1534930507018616,-0.4957335891420002
DSE,Frontier,B,Q-Learning,Baseline,1,7613.547743981939,-1.0494802151839413,-1.7863845756238772,-0.2870681853042321,-0.1354710510294885,-0.4719124513412926
DSE,Frontier,B,Q-Learning,Baseline,2,7793.944420968243,-1.0004341374903725,-1.6426096272225812,-0.2732095640429674,-0.1245942229273018,-0.4560390239752038
DSE,Frontier,B,Q-Learning,Baseline,3,7413.351442250121,-1.2669849048779187,-2.1460544720940296,-0.2986605267826527,-0.1476832774862763,-0.4944854248959953
DSE,Frontier,B,Q-Learning,Baseline,4,7492.362117233294,-1.197508314743991,-2.072925477058144,-0.2915985438194166,-0.1428453843102265,-0.4898700193722471
DSE,Frontier,B,Q-Learning,+VolFore,0,7407.340711487936,-1.2308589681155475,-2.059328376191741,-0.3028249968662967,-0.1480523012427556,-0.4889038315011846
DSE,Frontier,B,Q-Learning,+VolFore,1,7274.933407818436,-1.3074276349250749,-2.1769345086876952,-0.3076903022081135,-0.1562170428484842,-0.5077086984116761
DSE,Frontier,B,Q-Learning,+VolFore,2,7150.259058869335,-1.450220289036743,-2.390010671309967,-0.3130900245949203,-0.1639684952068545,-0.523710378248158
DSE,Frontier,B,Q-Learning,+VolFore,3,7754.688879977091,-1.1132582845811527,-1.879086102400732,-0.2793677469795551,-0.1269510208475335,-0.4544226104109639
DSE,Frontier,B,Q-Learning,+VolFore,4,7443.176580953546,-1.1859598793346116,-1.983466032672443,-0.2997908777504351,-0.1458542474079417,-0.4865199651901133
DSE,Frontier,B,PPO,Baseline,0,7914.556871132662,-0.8033188488532925,-1.398976068517379,-0.2843333930905938,-0.1173873734902396,-0.4128511681792684
DSE,Frontier,B,PPO,Baseline,1,7914.556871132662,-0.8033188488532925,-1.398976068517379,-0.2843333930905938,-0.1173873734902396,-0.4128511681792684
DSE,Frontier,B,PPO,Baseline,2,7914.556871132662,-0.8033188488532925,-1.398976068517379,-0.2843333930905938,-0.1173873734902396,-0.4128511681792684
DSE,Frontier,B,PPO,Baseline,3,7914.556871132662,-0.8033188488532925,-1.398976068517379,-0.2843333930905938,-0.1173873734902396,-0.4128511681792684
DSE,Frontier,B,PPO,Baseline,4,7904.759306242262,-0.8745881838032286,-1.4973220915191303,-0.2798140396140343,-0.117970879822427,-0.4216045770424184
DSE,Frontier,B,PPO,+VolFore,0,7917.047193046781,-0.8020430880851379,-1.3969069196646555,-0.2841082079964175,-0.1172391129011267,-0.4126565498670578
DSE,Frontier,B,PPO,+VolFore,1,7914.556871132662,-0.8033188488532925,-1.398976068517379,-0.2843333930905938,-0.1173873734902396,-0.4128511681792684
DSE,Frontier,B,PPO,+VolFore,2,7805.87840291373,-0.8748866878678904,-1.4942856352144838,-0.2941605447379639,-0.1238788357768994,-0.4211266194343931
DSE,Frontier,B,PPO,+VolFore,3,7820.574288392738,-0.8595231979433661,-1.479289541226833,-0.292831682659197,-0.1229985852891939,-0.4200316856831436
DSE,Frontier,B,PPO,+VolFore,4,7839.741727197896,-0.8470648380392248,-1.4622779572360498,-0.2910984844377195,-0.1218516565386022,-0.4185925487504685
ETH,Crypto,A,VTrule,-,-1,11947.446133975098,0.6417056051579467,1.035287513897026,-0.2634427212266406,0.0983459782037579,0.3733106678577665
ETH,Crypto,A,Q-Learning,Baseline,0,16197.855784676256,1.3231137868815852,2.1735297465139007,-0.1212992684964957,0.2895117614569578,2.386756037716212
ETH,Crypto,A,Q-Learning,Baseline,1,12644.873484251855,0.6777252161331901,0.8098461705563152,-0.2055892776691626,0.1316939057224746,0.6405679674294972
ETH,Crypto,A,Q-Learning,Baseline,2,10536.299031573632,0.2378454023251396,0.324018970020854,-0.1949625214090274,0.0279241843488093,0.1432284735899665
ETH,Crypto,A,Q-Learning,Baseline,3,10949.718488598046,0.4149242011764532,0.4699542120795614,-0.1837000314194309,0.0489942445211213,0.2667078722974689
ETH,Crypto,A,Q-Learning,Baseline,4,11224.386544789784,0.4318715943035691,0.5682007916393501,-0.2175581009944232,0.0627853578707071,0.2885912203840571
ETH,Crypto,A,Q-Learning,+RetFore,0,8229.138973542762,-0.4719335427230529,-0.4822651724758228,-0.3810821089179186,-0.0976497950824034,-0.256243451993649
ETH,Crypto,A,Q-Learning,+RetFore,1,7511.823793648919,-0.5469217567500663,-0.5578321933886051,-0.3850498307706879,-0.1400100290637387,-0.3636153502084162
ETH,Crypto,A,Q-Learning,+RetFore,2,8972.539194505502,-0.1030721033426178,-0.1165836234767958,-0.3675514901522456,-0.0555539869736647,-0.1511461345198254
ETH,Crypto,A,Q-Learning,+RetFore,3,7576.372565192453,-0.5074642712768552,-0.5236614739366996,-0.3898317426136692,-0.136122002608361,-0.3491814229784551
ETH,Crypto,A,Q-Learning,+RetFore,4,6775.051456644464,-0.6430510925970898,-0.6469521946349769,-0.5293788879909063,-0.1855626396413656,-0.3505289762220415
ETH,Crypto,A,Q-Learning,+VolFore,0,15134.963080533777,1.1969844072393951,1.73798469227858,-0.1992670404587607,0.2441867547345504,1.225424707323139
ETH,Crypto,A,Q-Learning,+VolFore,1,14150.087564841577,0.8110527416394663,1.08561415727836,-0.4077046226111075,0.2008249624564146,0.4925746516430369
ETH,Crypto,A,Q-Learning,+VolFore,2,14532.590731224009,1.3372300623839009,1.6789292166048977,-0.1236709273134789,0.2178301139724496,1.7613688091667357
ETH,Crypto,A,Q-Learning,+VolFore,3,17543.00012086935,1.4721850000288843,2.5957119017159096,-0.1815166579473605,0.3449023153778032,1.9001138478206452
ETH,Crypto,A,Q-Learning,+VolFore,4,20340.21266770816,1.694452109537698,2.961459369046973,-0.1650368849648477,0.4539985782260163,2.7508915859625285
ETH,Crypto,A,PPO,Baseline,0,12664.440955671433,0.4947377597185346,0.7755603325252836,-0.5990120182505366,0.1326168235981903,0.2213925923978741
ETH,Crypto,A,PPO,Baseline,1,12027.941327718332,0.4532118291681882,0.7151261269634862,-0.4793310918272943,0.1022410609555486,0.2132994556342557
ETH,Crypto,A,PPO,Baseline,2,12075.260565909117,0.4512533181015864,0.6708887658877402,-0.5429479295424654,0.1045250412724039,0.1925139328927788
ETH,Crypto,A,PPO,Baseline,3,13459.49548957682,0.5758114618278055,0.9065367325550407,-0.562219010092138,0.1695627872233962,0.3015956134163913
ETH,Crypto,A,PPO,Baseline,4,11510.414379258496,0.3890626018383677,0.5239605247414515,-0.4983130515648579,0.076978290389567,0.1544777728531829
ETH,Crypto,A,PPO,+RetFore,0,8605.134434381886,0.0013539120559752,0.0018120004921278,-0.6589560312606737,-0.0761436324258917,-0.11555191668874
ETH,Crypto,A,PPO,+RetFore,1,8934.73965994687,0.0389043778050773,0.0532341307365258,-0.6581444682143202,-0.057653671609452,-0.0876003284898687
ETH,Crypto,A,PPO,+RetFore,2,10402.854706426437,0.2530550751777291,0.3565698497912771,-0.6062799975109305,0.0210400039614999,0.0347034440322038
ETH,Crypto,A,PPO,+RetFore,3,10650.191115065336,0.3179891443869753,0.4888394879194648,-0.6849886053659445,0.0337671567403614,0.0492959393423377
ETH,Crypto,A,PPO,+RetFore,4,8640.003135495348,0.0245535939251906,0.0349212970594187,-0.6565971875900882,-0.074171937044527,-0.1129641406425265
ETH,Crypto,A,PPO,+VolFore,0,13522.139284095898,0.5924232348528307,0.9323146504933032,-0.5238669863460332,0.1724293961297989,0.3291472847566956
ETH,Crypto,A,PPO,+VolFore,1,11839.841218320147,0.4253098467276782,0.6129811600279325,-0.529201607581755,0.0931196504807203,0.1759625238216204
ETH,Crypto,A,PPO,+VolFore,2,11864.814022273273,0.4243968575733823,0.6474430399316511,-0.5976395824154135,0.0943345640878905,0.1578452412848412
ETH,Crypto,A,PPO,+VolFore,3,14573.586901405572,0.6841793799103497,1.0811862850280798,-0.5073543711473303,0.2196400793898296,0.4329125595049138
ETH,Crypto,A,PPO,+VolFore,4,11735.004214132616,0.4106087074303795,0.5794226631042475,-0.5285532968258857,0.08800611624726,0.1665037693939202
ETH,Crypto,B,VTrule,-,-1,11947.446133975098,0.6417056051579467,1.035287513897026,-0.2634427212266406,0.0983459782037579,0.3733106678577665
ETH,Crypto,B,Q-Learning,Baseline,0,12024.6235468074,1.0066651011962255,1.4975135746982902,-0.0644487284906257,0.1020807607956655,1.583906512739496
ETH,Crypto,B,Q-Learning,Baseline,1,11669.25045462163,1.1529206726885646,1.6015486322709915,-0.050683101952718,0.0847878809355207,1.6729023612829754
ETH,Crypto,B,Q-Learning,Baseline,2,10644.962097887465,0.4948037251118012,0.4966919691903926,-0.0763584976830527,0.0334995429687079,0.4387140133023366
ETH,Crypto,B,Q-Learning,Baseline,3,11323.014894020484,0.6802782086524476,0.9436944911468166,-0.0738589180017169,0.067698486751788,0.9165919103945944
ETH,Crypto,B,Q-Learning,Baseline,4,11454.190816354896,1.0297964637600765,1.4696192149902998,-0.0570934867527258,0.074201715425201,1.299652896402561
ETH,Crypto,B,Q-Learning,+VolFore,0,11784.379452529603,0.7144987917353395,0.9294487193779803,-0.1051773001821995,0.090417124157627,0.8596638628310196
ETH,Crypto,B,Q-Learning,+VolFore,1,12115.387490222434,0.8520938025243253,0.96805769238909,-0.1519367054173522,0.1064585530489872,0.7006769875380504
ETH,Crypto,B,Q-Learning,+VolFore,2,11871.245636447167,0.8694739083158824,1.0655119807777074,-0.1526515623933324,0.0946472628533494,0.6200215796603171
ETH,Crypto,B,Q-Learning,+VolFore,3,11082.202472356785,0.4633999679481508,0.5963073045101136,-0.1689432452036411,0.0556664517852023,0.329497943038643
ETH,Crypto,B,Q-Learning,+VolFore,4,11810.712560576489,0.9258896365980324,1.36656490343627,-0.0973280633621433,0.0917010249935028,0.9421848316384837
ETH,Crypto,B,PPO,Baseline,0,11619.417488796533,0.4397788702045064,0.6710828293808129,-0.3778557477342641,0.0823431538687218,0.2179221948117979
ETH,Crypto,B,PPO,Baseline,1,12567.547579900189,0.5348975640589029,0.827780951873662,-0.4319844832536372,0.1280401339902477,0.2963998452573429
ETH,Crypto,B,PPO,Baseline,2,12969.149486391252,0.5869400914127054,0.9282736991146852,-0.4325298572099973,0.1469026673924491,0.3396359001426967
ETH,Crypto,B,PPO,Baseline,3,12756.24157776131,0.6230407843051594,0.969769768150422,-0.362125330496456,0.1369377119789927,0.3781500504007265
ETH,Crypto,B,PPO,Baseline,4,12219.421061641624,0.592106399410254,0.8847549082551701,-0.3344256442035988,0.1114573466227848,0.333279904081148
ETH,Crypto,B,PPO,+VolFore,0,12568.785298750763,0.5331562216944778,0.8409287960831087,-0.4522101974591119,0.1280987017418549,0.2832724747503158
ETH,Crypto,B,PPO,+VolFore,1,14602.796403673858,0.8075141234383653,1.2254484813233986,-0.4115002427452846,0.2209281996526371,0.5368847371223863
ETH,Crypto,B,PPO,+VolFore,2,13418.393953507011,0.7268844966221092,1.090066986302598,-0.3539474252088895,0.1676785337087714,0.473738532239184
ETH,Crypto,B,PPO,+VolFore,3,13086.876427866517,0.6259442243775722,0.9512580062343384,-0.4011834473883698,0.152379566560989,0.3798251586713561
ETH,Crypto,B,PPO,+VolFore,4,13289.583290751958,0.6388791269828581,0.95885642601889,-0.4111354699065729,0.1617556074013846,0.3934362740284821
FTSE100,Developed,A,VTrule,-,-1,13313.012996656742,1.0921068263742464,1.3398319722968093,-0.1318731646369727,0.1220912651443997,0.9258234264687056
FTSE100,Developed,A,Q-Learning,Baseline,0,9804.376946724778,-0.2050884768916681,-0.1402055130376229,-0.0530312381460704,-0.0079214257808617,-0.1493728235967907
FTSE100,Developed,A,Q-Learning,Baseline,1,10227.374984245853,0.1833091799287082,0.1566728472332995,-0.0724944715975755,0.0090916864433778,0.125412134786241
FTSE100,Developed,A,Q-Learning,Baseline,2,9892.931523635269,-0.0634298407840357,-0.0345584658524394,-0.0784957809690841,-0.0043239692588173,-0.055085371536915
FTSE100,Developed,A,Q-Learning,Baseline,3,10321.838622329771,0.2592785655927624,0.1919983569814497,-0.0678113822089032,0.0128333374666078,0.1892504922976436
FTSE100,Developed,A,Q-Learning,Baseline,4,9981.060983715684,0.0065318965491006,0.0035271420189076,-0.083332449800842,-0.0007628330586886,-0.0091540937594248
FTSE100,Developed,A,Q-Learning,+RetFore,0,10577.025067844394,0.5906068821349422,0.5491547064501803,-0.045776544748508,0.0228399550542637,0.4989444961223112
FTSE100,Developed,A,Q-Learning,+RetFore,1,10387.692526942154,0.3494958789879017,0.3008650115660196,-0.0490198645605868,0.0154296858754512,0.3147639434226897
FTSE100,Developed,A,Q-Learning,+RetFore,2,9882.998216983446,-0.0853222227655949,-0.0762655929680828,-0.082919842114208,-0.0047265411173931,-0.0570013279912679
FTSE100,Developed,A,Q-Learning,+RetFore,3,10741.064484100698,0.6925619220719382,0.4806057640795373,-0.0295701751520386,0.0291964599620986,0.987361752542692
FTSE100,Developed,A,Q-Learning,+RetFore,4,10085.685825680732,0.0964313165192849,0.0651726167624534,-0.0656820222740845,0.0034405446195686,0.0523818314417791
FTSE100,Developed,A,Q-Learning,+VolFore,0,10579.092793885147,0.6120646785190267,0.6253198600797246,-0.0312672078029872,0.0229204443255848,0.7330505643251579
FTSE100,Developed,A,Q-Learning,+VolFore,1,10555.74591052664,0.5129746755081561,0.4113376970458777,-0.0374519823412387,0.0220110858841158,0.587714841980246
FTSE100,Developed,A,Q-Learning,+VolFore,2,9785.339016676153,-0.1343002486040704,-0.1252422632758312,-0.0717756975282805,-0.0086973585718387,-0.1211741421013803
FTSE100,Developed,A,Q-Learning,+VolFore,3,10209.529168629955,0.2262937155456525,0.182865210487216,-0.0745081931125843,0.0083825079089876,0.1125045120368023
FTSE100,Developed,A,Q-Learning,+VolFore,4,10112.66166459045,0.1732028861685162,0.1180473411426221,-0.035529078387378,0.004520089589614,0.1272222583486039
FTSE100,Developed,A,PPO,Baseline,0,12429.15681726866,1.0041705209995688,1.1207843502900965,-0.1224871823507388,0.0914857031149947,0.7469002173001328
FTSE100,Developed,A,PPO,Baseline,1,11835.23600986633,0.9276314961067612,0.9820446332727424,-0.0995100494628149,0.070182396024329,0.7052794808412759
FTSE100,Developed,A,PPO,Baseline,2,12519.462824792252,1.0642371915297686,1.2130853455584525,-0.116322214529282,0.0946712151401236,0.8138704676695957
FTSE100,Developed,A,PPO,Baseline,3,12528.324731208277,1.0847092355838408,1.2468931301002426,-0.1062553879435517,0.0949830750603744,0.8939130231206754
FTSE100,Developed,A,PPO,Baseline,4,12352.554507005698,1.1325550061261265,1.3162064707779322,-0.1004932560152109,0.0887727273439549,0.8833699977800964
FTSE100,Developed,A,PPO,+RetFore,0,12550.0335785367,1.132219403477125,1.2944765074689315,-0.1077844411577693,0.0957464760635347,0.8883144453335112
FTSE100,Developed,A,PPO,+RetFore,1,12607.833658710766,1.1922630964855632,1.405806285396946,-0.1004932560152111,0.0977752020796682,0.9729528722195608
FTSE100,Developed,A,PPO,+RetFore,2,12464.439414557106,1.0364173039279496,1.1754947290085245,-0.1164687371996905,0.0927319246900209,0.7961958455017154
FTSE100,Developed,A,PPO,+RetFore,3,12673.211187643126,1.0762803377474832,1.2109957977079149,-0.1124674729496112,0.1000632033402282,0.8897079370154407
FTSE100,Developed,A,PPO,+RetFore,4,12243.348705514829,1.051481101210876,1.1606525163736086,-0.103986410131771,0.0848876182640681,0.8163337704963813
FTSE100,Developed,A,PPO,+VolFore,0,12414.699905376458,1.0852488675974554,1.232892532762878,-0.1073669339822405,0.0909744580936882,0.8473228648578978
FTSE100,Developed,A,PPO,+VolFore,1,12414.609815735224,1.0914845813549705,1.2703468152113804,-0.1004932560152109,0.0909712711061638,0.9052475231918944
FTSE100,Developed,A,PPO,+VolFore,2,12305.768054933302,0.9828531067091368,1.0760920496952866,-0.1153067931770245,0.087110773849989,0.7554695733797475
FTSE100,Developed,A,PPO,+VolFore,3,12853.933891699891,1.095546985418947,1.2667646089332718,-0.1221683704612321,0.1063514546671582,0.8705318264029422
FTSE100,Developed,A,PPO,+VolFore,4,12138.472801681257,1.0054029783773073,1.1112394126479854,-0.1025443420373326,0.0811370125415131,0.7912383163098646
FTSE100,Developed,B,VTrule,-,-1,13313.012996656742,1.0921068263742464,1.3398319722968093,-0.1318731646369727,0.1220912651443997,0.9258234264687056
FTSE100,Developed,B,Q-Learning,Baseline,0,11034.835617450844,0.4599946413288315,0.5485775264975545,-0.1344425062973057,0.0404366760075669,0.3007730004515435
FTSE100,Developed,B,Q-Learning,Baseline,1,10971.721068379517,0.4488709340206236,0.5330726253557762,-0.1309329130142469,0.0380370192429642,0.2905076986909689
FTSE100,Developed,B,Q-Learning,Baseline,2,10897.626920914228,0.4105976035205466,0.4812767593146406,-0.1288249612238118,0.0352093631621579,0.2733116534823888
FTSE100,Developed,B,Q-Learning,Baseline,3,11829.175055505995,0.7344426622086824,0.8974269466050988,-0.1213711225909044,0.0699617406283792,0.5764282238998234
FTSE100,Developed,B,Q-Learning,Baseline,4,11559.80604651546,0.6297153444183534,0.7880673237391216,-0.1235209473399715,0.060086038798417,0.4864441221662055
FTSE100,Developed,B,Q-Learning,+VolFore,0,11168.188361191758,0.5041738792660366,0.6107577985192105,-0.1262972106392136,0.045480005802285,0.3601030107612211
FTSE100,Developed,B,Q-Learning,+VolFore,1,11252.698314227722,0.5442207811112001,0.6694248597862845,-0.1214604351211544,0.0486575251822931,0.4006039096876083
FTSE100,Developed,B,Q-Learning,+VolFore,2,11232.857863502742,0.5265292713279571,0.6275805836825128,-0.1271084409475351,0.0479128212609805,0.3769444491918509
FTSE100,Developed,B,Q-Learning,+VolFore,3,11664.34931117864,0.7058272994863626,0.8605372772338729,-0.1137902805930646,0.063935000679578,0.5618669744532901
FTSE100,Developed,B,Q-Learning,+VolFore,4,11532.543882095137,0.6284958930142563,0.7680724176215777,-0.1259452526509081,0.0590789138780543,0.4690840872052452
FTSE100,Developed,B,PPO,Baseline,0,13732.211011265012,1.1862642320850931,1.4703057975832146,-0.1343433128094448,0.1361828762552641,1.0136930034427158
FTSE100,Developed,B,PPO,Baseline,1,13732.211011265012,1.1862642320850931,1.4703057975832146,-0.1343433128094448,0.1361828762552641,1.0136930034427158
FTSE100,Developed,B,PPO,Baseline,2,13732.211011265012,1.1862642320850931,1.4703057975832146,-0.1343433128094448,0.1361828762552641,1.0136930034427158
